title,url
Jianqi Bi,https://www.google.com/search?q=Jianqi Bi
#55,https://ojs.aaai.org/index.php/AAAI/article/view/32028
A Thorough Comparison Between Independent Cascade and Susceptible-Infected-Recovered Models,https://papers.cool/venue/32028@AAAI
Panfeng Liu,https://www.google.com/search?q=Panfeng Liu
Guoliang Qiu,https://www.google.com/search?q=Guoliang Qiu
Biaoshuai Tao,https://www.google.com/search?q=Biaoshuai Tao
Kuan Yang,https://www.google.com/search?q=Kuan Yang
#56,https://ojs.aaai.org/index.php/AAAI/article/view/32029
IDseq: Decoupled and Sequentially Detecting and Grounding Multi-Modal Media Manipulation,https://papers.cool/venue/32029@AAAI
Runxin Liu,https://www.google.com/search?q=Runxin Liu
Tian Xie,https://www.google.com/search?q=Tian Xie
Jiaming Li,https://www.google.com/search?q=Jiaming Li
Lingyun Yu,https://www.google.com/search?q=Lingyun Yu
Hongtao Xie,https://www.google.com/search?q=Hongtao Xie
#57,https://ojs.aaai.org/index.php/AAAI/article/view/32030
Controllable Protein Sequence Generation with LLM Preference Optimization,https://papers.cool/venue/32030@AAAI
Xiangyu Liu,https://www.google.com/search?q=Xiangyu Liu
Yi Liu,https://www.google.com/search?q=Yi Liu
Silei Chen,https://www.google.com/search?q=Silei Chen
Wei Hu,https://www.google.com/search?q=Wei Hu
#58,https://ojs.aaai.org/index.php/AAAI/article/view/32031
Recoverable Facial Identity Protection via Adaptive Makeup Transfer Adversarial Attacks,https://papers.cool/venue/32031@AAAI
Xiyao Liu,https://www.google.com/search?q=Xiyao Liu
Junxing Ma,https://www.google.com/search?q=Junxing Ma
Xinda Wang,https://www.google.com/search?q=Xinda Wang
Qianyu Lin,https://www.google.com/search?q=Qianyu Lin
Jian Zhang,https://www.google.com/search?q=Jian Zhang
Gerald Schaefer,https://www.google.com/search?q=Gerald Schaefer
Cagatay Turkay,https://www.google.com/search?q=Cagatay Turkay
#59,https://ojs.aaai.org/index.php/AAAI/article/view/32032
Knowledge-Guided Domain Adaptation Model for Transferring Drug Response Prediction from Cell Lines to Patients,https://papers.cool/venue/32032@AAAI
Xuan Liu,https://www.google.com/search?q=Xuan Liu
Menglu Li,https://www.google.com/search?q=Menglu Li
#60,https://ojs.aaai.org/index.php/AAAI/article/view/32033
TrojanDec: Data-free Detection of Trojan Inputs in Self-supervised Learning,https://papers.cool/venue/32033@AAAI
Yupei Liu,https://www.google.com/search?q=Yupei Liu
Yanting Wang,https://www.google.com/search?q=Yanting Wang
Jinyuan Jia,https://www.google.com/search?q=Jinyuan Jia
#61,https://ojs.aaai.org/index.php/AAAI/article/view/32034
BiDeV: Bilateral Defusing Verification for Complex Claim Fact-Checking,https://papers.cool/venue/32034@AAAI
Yuxuan Liu,https://www.google.com/search?q=Yuxuan Liu
Hongda Sun,https://www.google.com/search?q=Hongda Sun
Wenya Guo,https://www.google.com/search?q=Wenya Guo
Xinyan Xiao,https://www.google.com/search?q=Xinyan Xiao
Cunli Mao,https://www.google.com/search?q=Cunli Mao
Zhengtao Yu,https://www.google.com/search?q=Zhengtao Yu
Rui Yan,https://www.google.com/search?q=Rui Yan
#62,https://ojs.aaai.org/index.php/AAAI/article/view/32035
WiFi CSI Based Temporal Activity Detection via Dual Pyramid Network,https://papers.cool/venue/32035@AAAI
Zhendong Liu,https://www.google.com/search?q=Zhendong Liu
Le Zhang,https://www.google.com/search?q=Le Zhang
Bing Li,https://www.google.com/search?q=Bing Li
Yingjie Zhou,https://www.google.com/search?q=Yingjie Zhou
Zhenghua Chen,https://www.google.com/search?q=Zhenghua Chen
Ce Zhu,https://www.google.com/search?q=Ce Zhu
#63,https://ojs.aaai.org/index.php/AAAI/article/view/32036
DAMMFND: Domain-Aware Multimodal Multi-view Fake News Detection,https://papers.cool/venue/32036@AAAI
Weihai Lu,https://www.google.com/search?q=Weihai Lu
Yu Tong,https://www.google.com/search?q=Yu Tong
Zhiqiu Ye,https://www.google.com/search?q=Zhiqiu Ye
#64,https://ojs.aaai.org/index.php/AAAI/article/view/32037
Graph-Based Cross-Domain Knowledge Distillation for Cross-Dataset Text-to-Image Person Retrieval,https://papers.cool/venue/32037@AAAI
Bingjun Luo,https://www.google.com/search?q=Bingjun Luo
Jinpeng Wang,https://www.google.com/search?q=Jinpeng Wang
Zewen Wang,https://www.google.com/search?q=Zewen Wang
Junjie Zhu,https://www.google.com/search?q=Junjie Zhu
Xibin Zhao,https://www.google.com/search?q=Xibin Zhao
#65,https://ojs.aaai.org/index.php/AAAI/article/view/32038
GenAL: Generative Agent for Adaptive Learning,https://papers.cool/venue/32038@AAAI
Rui Lv,https://www.google.com/search?q=Rui Lv
Qi Liu,https://www.google.com/search?q=Qi Liu
Weibo Gao,https://www.google.com/search?q=Weibo Gao
Haotian Zhang,https://www.google.com/search?q=Haotian Zhang
Junyu Lu,https://www.google.com/search?q=Junyu Lu
Linbo Zhu,https://www.google.com/search?q=Linbo Zhu
#66,https://ojs.aaai.org/index.php/AAAI/article/view/32039
M²N: A Progressive Macro-to-Micro 3D Modeling Scheme for Unveiling Drug-Target Affinity,https://papers.cool/venue/32039@AAAI
Tianxu Lv,https://www.google.com/search?q=Tianxu Lv
Jie Zhu,https://www.google.com/search?q=Jie Zhu
Jinyi Liu,https://www.google.com/search?q=Jinyi Liu
Shiyun Nie,https://www.google.com/search?q=Shiyun Nie
Hongnian Tian,https://www.google.com/search?q=Hongnian Tian
Yang Xiao,https://www.google.com/search?q=Yang Xiao
Yuan Liu,https://www.google.com/search?q=Yuan Liu
Llihua Li,https://www.google.com/search?q=Llihua Li
Xiang Pan,https://www.google.com/search?q=Xiang Pan
#67,https://ojs.aaai.org/index.php/AAAI/article/view/32040
Number Theoretic Accelerated Learning of Physics-Informed Neural Networks,https://papers.cool/venue/32040@AAAI
Takashi Matsubara,https://www.google.com/search?q=Takashi Matsubara
Takaharu Yaguchi,https://www.google.com/search?q=Takaharu Yaguchi
#68,https://ojs.aaai.org/index.php/AAAI/article/view/32041
Defense Against Model Stealing Based on Account-Aware Distribution Discrepancy,https://papers.cool/venue/32041@AAAI
Jian-Ping Mei,https://www.google.com/search?q=Jian-Ping Mei
Weibin Zhang,https://www.google.com/search?q=Weibin Zhang
Xuyun Zhang,https://www.google.com/search?q=Xuyun Zhang
Tiantian Zhu,https://www.google.com/search?q=Tiantian Zhu
#69,https://ojs.aaai.org/index.php/AAAI/article/view/32042
Multi-modal Deepfake Detection via Multi-task Audio-Visual Prompt Learning,https://papers.cool/venue/32042@AAAI
Hui Miao,https://www.google.com/search?q=Hui Miao
Yuanfang Guo,https://www.google.com/search?q=Yuanfang Guo
Zeming Liu,https://www.google.com/search?q=Zeming Liu
Yunhong Wang,https://www.google.com/search?q=Yunhong Wang
#70,https://ojs.aaai.org/index.php/AAAI/article/view/32043
GoBERT: Gene Ontology Graph Informed BERT for Universal Gene Function Prediction,https://papers.cool/venue/32043@AAAI
Yuwei Miao,https://www.google.com/search?q=Yuwei Miao
Yuzhi Guo,https://www.google.com/search?q=Yuzhi Guo
Hehuan Ma,https://www.google.com/search?q=Hehuan Ma
Jingquan Yan,https://www.google.com/search?q=Jingquan Yan
Feng Jiang,https://www.google.com/search?q=Feng Jiang
Rui Liao,https://www.google.com/search?q=Rui Liao
Junzhou Huang,https://www.google.com/search?q=Junzhou Huang
#71,https://ojs.aaai.org/index.php/AAAI/article/view/32044
SLRL: Semi-Supervised Local Community Detection Based on Reinforcement Learning,https://papers.cool/venue/32044@AAAI
Li Ni,https://www.google.com/search?q=Li Ni
Rui Ye,https://www.google.com/search?q=Rui Ye
Wenjian Luo,https://www.google.com/search?q=Wenjian Luo
Yiwen Zhang,https://www.google.com/search?q=Yiwen Zhang
Lei Zhang,https://www.google.com/search?q=Lei Zhang
#72,https://ojs.aaai.org/index.php/AAAI/article/view/32045
Robust Heterogeneous Graph Classification for Molecular Property Prediction with Information Bottleneck,https://papers.cool/venue/32045@AAAI
Zhibin Ni,https://www.google.com/search?q=Zhibin Ni
Chang Liu,https://www.google.com/search?q=Chang Liu
Hai Wan,https://www.google.com/search?q=Hai Wan
#73,https://ojs.aaai.org/index.php/AAAI/article/view/32046
Counterexample Guided Program Repair Using Zero-Shot Learning and MaxSAT-based Fault Localization,https://papers.cool/venue/32046@AAAI
Pedro Orvalho,https://www.google.com/search?q=Pedro Orvalho
Mikoláš Janota,https://www.google.com/search?q=Mikoláš Janota
Vasco M. Manquinho,https://www.google.com/search?q=Vasco M. Manquinho
#74,https://ojs.aaai.org/index.php/AAAI/article/view/32047
MalCL: Leveraging GAN-Based Generative Replay to Combat Catastrophic Forgetting in Malware Classification,https://papers.cool/venue/32047@AAAI
Jimin Park,https://www.google.com/search?q=Jimin Park
AHyun Ji,https://www.google.com/search?q=AHyun Ji
Minji Park,https://www.google.com/search?q=Minji Park
Mohammad Saidur Rahman,https://www.google.com/search?q=Mohammad Saidur Rahman
Se Eun Oh,https://www.google.com/search?q=Se Eun Oh
#75,https://ojs.aaai.org/index.php/AAAI/article/view/32048
Exploring Query Efficient Data Generation Towards Data-Free Model Stealing in Hard Label Setting,https://papers.cool/venue/32048@AAAI
Gaozheng Pei,https://www.google.com/search?q=Gaozheng Pei
Shaojie Lyu,https://www.google.com/search?q=Shaojie Lyu
Ke Ma,https://www.google.com/search?q=Ke Ma
Pinci Yang,https://www.google.com/search?q=Pinci Yang
Qianqian Xu,https://www.google.com/search?q=Qianqian Xu
Yingfei Sun,https://www.google.com/search?q=Yingfei Sun
#76,https://ojs.aaai.org/index.php/AAAI/article/view/32049
A Simple and Comprehensive Benchmark for Single-Cell Transcriptomics,https://papers.cool/venue/32049@AAAI
Jiaxin Qi,https://www.google.com/search?q=Jiaxin Qi
Yan Cui,https://www.google.com/search?q=Yan Cui
Kailei Guo,https://www.google.com/search?q=Kailei Guo
Xiaomin Zhang,https://www.google.com/search?q=Xiaomin Zhang
Jianqiang Huang,https://www.google.com/search?q=Jianqiang Huang
Gaogang Xie,https://www.google.com/search?q=Gaogang Xie
#77,https://ojs.aaai.org/index.php/AAAI/article/view/32050
Dual-Channel Interactive Graph Transformer for Traffic Classification with Message-Aware Flow Representation,https://papers.cool/venue/32050@AAAI
Xing Qiu,https://www.google.com/search?q=Xing Qiu
Guang Cheng,https://www.google.com/search?q=Guang Cheng
Weizhou Zhu,https://www.google.com/search?q=Weizhou Zhu
Dandan Niu,https://www.google.com/search?q=Dandan Niu
Nan Fu,https://www.google.com/search?q=Nan Fu
#78,https://ojs.aaai.org/index.php/AAAI/article/view/32051
Revisiting Tampered Scene Text Detection in the Era of Generative AI,https://papers.cool/venue/32051@AAAI
Chenfan Qu,https://www.google.com/search?q=Chenfan Qu
Yiwu Zhong,https://www.google.com/search?q=Yiwu Zhong
Fengjun Guo,https://www.google.com/search?q=Fengjun Guo
Lianwen Jin,https://www.google.com/search?q=Lianwen Jin
#79,https://ojs.aaai.org/index.php/AAAI/article/view/32052
Towards Better Robustness Against Natural Corruptions in Document Tampering Localization,https://papers.cool/venue/32052@AAAI
Huiru Shao,https://www.google.com/search?q=Huiru Shao
Kaizhu Huang,https://www.google.com/search?q=Kaizhu Huang
Xiaowei Huang,https://www.google.com/search?q=Xiaowei Huang
Qiufeng Wang,https://www.google.com/search?q=Qiufeng Wang
#80,https://ojs.aaai.org/index.php/AAAI/article/view/32053
StressPrompt: Does Stress Impact Large Language Models and Human Performance Similarly?,https://papers.cool/venue/32053@AAAI
Guobin Shen,https://www.google.com/search?q=Guobin Shen
Dongcheng Zhao,https://www.google.com/search?q=Dongcheng Zhao
Aorigele Bao,https://www.google.com/search?q=Aorigele Bao
Xiang He,https://www.google.com/search?q=Xiang He
Yiting Dong,https://www.google.com/search?q=Yiting Dong
Yi Zeng,https://www.google.com/search?q=Yi Zeng
#81,https://ojs.aaai.org/index.php/AAAI/article/view/32054
SUMI-IFL: An Information-Theoretic Framework for Image Forgery Localization with Sufficiency and Minimality Constraints,https://papers.cool/venue/32054@AAAI
Ziqi Sheng,https://www.google.com/search?q=Ziqi Sheng
#82,https://ojs.aaai.org/index.php/AAAI/article/view/32055
SpeHeaTal: A Cluster-Enhanced Segmentation Method for Sperm Morphology Analysis,https://papers.cool/venue/32055@AAAI
Yi Shi,https://www.google.com/search?q=Yi Shi
Yun-Kai Wang,https://www.google.com/search?q=Yun-Kai Wang
Xu-Peng Tian,https://www.google.com/search?q=Xu-Peng Tian
Tie-Yi Zhang,https://www.google.com/search?q=Tie-Yi Zhang
Bing Yao,https://www.google.com/search?q=Bing Yao
Hui Wang,https://www.google.com/search?q=Hui Wang
Yong Shao,https://www.google.com/search?q=Yong Shao
Cen-Cen Wang,https://www.google.com/search?q=Cen-Cen Wang
Rong Zeng,https://www.google.com/search?q=Rong Zeng
#83,https://ojs.aaai.org/index.php/AAAI/article/view/32056
Autonomous Goal Detection and Cessation in Reinforcement Learning: A Case Study on Source Term Estimation,https://papers.cool/venue/32056@AAAI
Yiwei Shi,https://www.google.com/search?q=Yiwei Shi
Muning Wen,https://www.google.com/search?q=Muning Wen
Qi Zhang,https://www.google.com/search?q=Qi Zhang
Weinan Zhang,https://www.google.com/search?q=Weinan Zhang
Cunjia Liu,https://www.google.com/search?q=Cunjia Liu
Weiru Liu,https://www.google.com/search?q=Weiru Liu
#84,https://ojs.aaai.org/index.php/AAAI/article/view/32057
HDT: Hierarchical Discrete Transformer for Multivariate Time Series Forecasting,https://papers.cool/venue/32057@AAAI
Feng Shibo,https://www.google.com/search?q=Feng Shibo
Peilin Zhao,https://www.google.com/search?q=Peilin Zhao
Liu Liu,https://www.google.com/search?q=Liu Liu
Pengcheng Wu,https://www.google.com/search?q=Pengcheng Wu
Zhiqi Shen,https://www.google.com/search?q=Zhiqi Shen
#85,https://ojs.aaai.org/index.php/AAAI/article/view/32058
Enhancing Generalizability in Molecular Conformation Generation with METRIZATION-Informed Geometric Diffusion Pretraining,https://papers.cool/venue/32058@AAAI
Xiaozhuang Song,https://www.google.com/search?q=Xiaozhuang Song
Yuzhao Tu,https://www.google.com/search?q=Yuzhao Tu
Hangting Ye,https://www.google.com/search?q=Hangting Ye
Wei Fan,https://www.google.com/search?q=Wei Fan
Qingquan Zhang,https://www.google.com/search?q=Qingquan Zhang
Xiaoxue Wang,https://www.google.com/search?q=Xiaoxue Wang
Tianshu Yu,https://www.google.com/search?q=Tianshu Yu
#86,https://ojs.aaai.org/index.php/AAAI/article/view/32059
Predicting User Behavior in Smart Spaces with LLM-Enhanced Logs and Personalized Prompts,https://papers.cool/venue/32059@AAAI
Yunpeng Song,https://www.google.com/search?q=Yunpeng Song
Jiawei Li,https://www.google.com/search?q=Jiawei Li
Yiheng Bian,https://www.google.com/search?q=Yiheng Bian
Zhongmin Cai,https://www.google.com/search?q=Zhongmin Cai
#87,https://ojs.aaai.org/index.php/AAAI/article/view/32060
END^2: Robust Dual-Decoder Watermarking Framework Against Non-Differentiable Distortions,https://papers.cool/venue/32060@AAAI
Nan Sun,https://www.google.com/search?q=Nan Sun
Han Fang,https://www.google.com/search?q=Han Fang
Yuxing Lu,https://www.google.com/search?q=Yuxing Lu
Chengxin Zhao,https://www.google.com/search?q=Chengxin Zhao
Hefei Ling,https://www.google.com/search?q=Hefei Ling
#88,https://ojs.aaai.org/index.php/AAAI/article/view/32061
dyAb: Flow Matching for Flexible Antibody Design with AlphaFold-driven Pre-binding Antigen,https://papers.cool/venue/32061@AAAI
Yijie Zhang,https://www.google.com/search?q=Yijie Zhang
Haitao Lin,https://www.google.com/search?q=Haitao Lin
Fandi Wu,https://www.google.com/search?q=Fandi Wu
Mathieu Blanchette,https://www.google.com/search?q=Mathieu Blanchette
#89,https://ojs.aaai.org/index.php/AAAI/article/view/32062
Embedding Robust Watermarking into Pattern to Protect the Copyright of Ceramic Artifacts,https://papers.cool/venue/32062@AAAI
Lei Tan,https://www.google.com/search?q=Lei Tan
Yuliang Xue,https://www.google.com/search?q=Yuliang Xue
Guobiao Li,https://www.google.com/search?q=Guobiao Li
Zhenxing Qian,https://www.google.com/search?q=Zhenxing Qian
Sheng Li,https://www.google.com/search?q=Sheng Li
Chunlei Bao,https://www.google.com/search?q=Chunlei Bao
#90,https://ojs.aaai.org/index.php/AAAI/article/view/32063
ODDN: Addressing Unpaired Data Challenges in Open-World Deepfake Detection on Online Social Networks,https://papers.cool/venue/32063@AAAI
Renshuai Tao,https://www.google.com/search?q=Renshuai Tao
Manyi Le,https://www.google.com/search?q=Manyi Le
Chuangchuang Tan,https://www.google.com/search?q=Chuangchuang Tan
Huan Liu,https://www.google.com/search?q=Huan Liu
Haotong Qin,https://www.google.com/search?q=Haotong Qin
Yao Zhao,https://www.google.com/search?q=Yao Zhao
#91,https://ojs.aaai.org/index.php/AAAI/article/view/32064
NEST: A Neuromodulated Small-world Hypergraph Trajectory Prediction Model for Autonomous Driving,https://papers.cool/venue/32064@AAAI
Chengyue Wang,https://www.google.com/search?q=Chengyue Wang
Haicheng Liao,https://www.google.com/search?q=Haicheng Liao
Bonan Wang,https://www.google.com/search?q=Bonan Wang
Yanchen Guan,https://www.google.com/search?q=Yanchen Guan
Bin Rao,https://www.google.com/search?q=Bin Rao
Ziyuan Pu,https://www.google.com/search?q=Ziyuan Pu
Zhiyong Cui,https://www.google.com/search?q=Zhiyong Cui
Cheng-Zhong Xu,https://www.google.com/search?q=Cheng-Zhong Xu
